"Number","CurrentPath","ArchiveTarget","TargetParentDirectory","TargetParentExists","CurrentPathExists","ArchiveTargetExists","RiskBucket","SourceRefFileCount","SourceRefFiles","ReplacementRule","RewriteHitCount","AgentBoardStaleRisk","AgentBoardSourceFiles","HumanNavigationRisk","HumanNavigationSourceFiles","DocsSourceFiles","ScriptsRefs","TestsRefs","OverwriteRisk","Blockers","CandidateAction","PostMoveValidationCommand"
"691","docs/v9_006_commercial_delivery_review_execution_decision_gate.md","docs/archive/phases/v9/v9_006_commercial_delivery_review_execution_decision_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_006_commercial_delivery_review_execution_decision_gate.md -> docs/archive/phases/v9/v9_006_commercial_delivery_review_execution_decision_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"692","docs/v9_007_commercial_delivery_review_docs_only_execution_gate.md","docs/archive/phases/v9/v9_007_commercial_delivery_review_docs_only_execution_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_007_commercial_delivery_review_docs_only_execution_gate.md -> docs/archive/phases/v9/v9_007_commercial_delivery_review_docs_only_execution_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"693","docs/v9_008_commercial_delivery_review_result_decision_gate.md","docs/archive/phases/v9/v9_008_commercial_delivery_review_result_decision_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_008_commercial_delivery_review_result_decision_gate.md -> docs/archive/phases/v9/v9_008_commercial_delivery_review_result_decision_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"694","docs/v9_009_final_retouch_action_package_gate.md","docs/archive/phases/v9/v9_009_final_retouch_action_package_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_009_final_retouch_action_package_gate.md -> docs/archive/phases/v9/v9_009_final_retouch_action_package_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"695","docs/v9_010_final_retouch_execution_or_closeout_decision_gate.md","docs/archive/phases/v9/v9_010_final_retouch_execution_or_closeout_decision_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_010_final_retouch_execution_or_closeout_decision_gate.md -> docs/archive/phases/v9/v9_010_final_retouch_execution_or_closeout_decision_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"696","docs/v9_011_real_retouch_execution_planning_gate.md","docs/archive/phases/v9/v9_011_real_retouch_execution_planning_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_011_real_retouch_execution_planning_gate.md -> docs/archive/phases/v9/v9_011_real_retouch_execution_planning_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"697","docs/v9_012_real_retouch_execution_authorization_decision_gate.md","docs/archive/phases/v9/v9_012_real_retouch_execution_authorization_decision_gate.md","docs\archive\phases\v9","False","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v9_013_ceramic_mug_first_asset_delivery_lane_closeout_gate.md","docs/v9_012_real_retouch_execution_authorization_decision_gate.md -> docs/archive/phases/v9/v9_012_real_retouch_execution_authorization_decision_gate.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v9_013_ceramic_mug_first_asset_delivery_lane_closeout_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"698","docs/v9_013_ceramic_mug_first_asset_delivery_lane_closeout_gate.md","docs/archive/phases/v9/v9_013_ceramic_mug_first_asset_delivery_lane_closeout_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_013_ceramic_mug_first_asset_delivery_lane_closeout_gate.md -> docs/archive/phases/v9/v9_013_ceramic_mug_first_asset_delivery_lane_closeout_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"699","docs/v9_014_sports_visor_delivery_readiness_scope_and_asset_selection_gate.md","docs/archive/phases/v9/v9_014_sports_visor_delivery_readiness_scope_and_asset_selection_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_014_sports_visor_delivery_readiness_scope_and_asset_selection_gate.md -> docs/archive/phases/v9/v9_014_sports_visor_delivery_readiness_scope_and_asset_selection_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"700","docs/v9_015_sports_visor_delivery_readiness_package_gate.md","docs/archive/phases/v9/v9_015_sports_visor_delivery_readiness_package_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_015_sports_visor_delivery_readiness_package_gate.md -> docs/archive/phases/v9/v9_015_sports_visor_delivery_readiness_package_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"701","docs/v9_016_sports_visor_delivery_readiness_acceptance_criteria_gate.md","docs/archive/phases/v9/v9_016_sports_visor_delivery_readiness_acceptance_criteria_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_016_sports_visor_delivery_readiness_acceptance_criteria_gate.md -> docs/archive/phases/v9/v9_016_sports_visor_delivery_readiness_acceptance_criteria_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"702","docs/v9_017_sports_visor_commercial_delivery_review_planning_gate.md","docs/archive/phases/v9/v9_017_sports_visor_commercial_delivery_review_planning_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_017_sports_visor_commercial_delivery_review_planning_gate.md -> docs/archive/phases/v9/v9_017_sports_visor_commercial_delivery_review_planning_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"703","docs/v9_018_sports_visor_commercial_delivery_review_execution_decision_gate.md","docs/archive/phases/v9/v9_018_sports_visor_commercial_delivery_review_execution_decision_gate.md","docs\archive\phases\v9","False","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v9_018_sports_visor_commercial_delivery_review_execution_decision_gate.md","docs/v9_018_sports_visor_commercial_delivery_review_execution_decision_gate.md -> docs/archive/phases/v9/v9_018_sports_visor_commercial_delivery_review_execution_decision_gate.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v9_018_sports_visor_commercial_delivery_review_execution_decision_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"704","docs/v9_019_sports_visor_commercial_delivery_review_docs_only_execution_gate.md","docs/archive/phases/v9/v9_019_sports_visor_commercial_delivery_review_docs_only_execution_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_019_sports_visor_commercial_delivery_review_docs_only_execution_gate.md -> docs/archive/phases/v9/v9_019_sports_visor_commercial_delivery_review_docs_only_execution_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"705","docs/v9_020_sports_visor_commercial_delivery_review_result_decision_gate.md","docs/archive/phases/v9/v9_020_sports_visor_commercial_delivery_review_result_decision_gate.md","docs\archive\phases\v9","False","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/final_retouch_action_package_multi_color_mesh_sports_visor_v8_033.md","docs/v9_020_sports_visor_commercial_delivery_review_result_decision_gate.md -> docs/archive/phases/v9/v9_020_sports_visor_commercial_delivery_review_result_decision_gate.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/final_retouch_action_package_multi_color_mesh_sports_visor_v8_033.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"706","docs/v9_021_sports_visor_final_retouch_action_package_gate.md","docs/archive/phases/v9/v9_021_sports_visor_final_retouch_action_package_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_021_sports_visor_final_retouch_action_package_gate.md -> docs/archive/phases/v9/v9_021_sports_visor_final_retouch_action_package_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"707","docs/v9_022_v9_delivery_readiness_layer_closeout_or_next_route_decision_gate.md","docs/archive/phases/v9/v9_022_v9_delivery_readiness_layer_closeout_or_next_route_decision_gate.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_022_v9_delivery_readiness_layer_closeout_or_next_route_decision_gate.md -> docs/archive/phases/v9/v9_022_v9_delivery_readiness_layer_closeout_or_next_route_decision_gate.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"708","docs/v9_delivery_readiness_layer_closeout.md","docs/archive/phases/v9/v9_delivery_readiness_layer_closeout.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_delivery_readiness_layer_closeout.md -> docs/archive/phases/v9/v9_delivery_readiness_layer_closeout.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"709","docs/v9_delivery_readiness_layer_route_recommendation.md","docs/archive/phases/v9/v9_delivery_readiness_layer_route_recommendation.md","docs\archive\phases\v9","False","True","False","agent_board_only","1",".agent_board/CHECKPOINT.md","docs/v9_delivery_readiness_layer_route_recommendation.md -> docs/archive/phases/v9/v9_delivery_readiness_layer_route_recommendation.md","1","True",".agent_board/CHECKPOINT.md","False","","","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
"710","docs/v9_delivery_readiness_layer_route_selection_gate.md","docs/archive/phases/v9/v9_delivery_readiness_layer_route_selection_gate.md","docs\archive\phases\v9","False","True","False","agent_board_plus_docs","2",".agent_board/CHECKPOINT.md; docs/v14_108_three_month_visual_control_layer_goal_alignment_gate.md","docs/v9_delivery_readiness_layer_route_selection_gate.md -> docs/archive/phases/v9/v9_delivery_readiness_layer_route_selection_gate.md","2","True",".agent_board/CHECKPOINT.md","False","","docs/v14_108_three_month_visual_control_layer_goal_alignment_gate.md","","","False","","paired_move_plus_exact_rewrite_dry_run_only","git diff --check; node scripts/validate_agent_board_state.js; powershell -ExecutionPolicy Bypass -File scripts/validate_mvp.ps1; powershell -ExecutionPolicy Bypass -File scripts/validate-agent-image-lab-local.ps1"
